
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
4C:8F:ED:E9:DD:2B, 2025-12-14 21:34:50, 2025-12-14 21:58:34,  1, 180, WPA2, CCMP, PSK, -72,     4093,      493,   0.  0.  0.  0,  11, CauBeButChi, 

Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
E2:6E:38:91:04:F3, 2025-12-14 21:42:14, 2025-12-14 21:42:14, -70,        1, (not associated) ,
3E:93:33:79:9A:5A, 2025-12-14 21:42:14, 2025-12-14 21:42:14, -61,        1, (not associated) ,
4C:03:4F:DB:30:3A, 2025-12-14 21:42:15, 2025-12-14 21:42:15, -73,        1, (not associated) ,
E6:88:00:5F:7B:0C, 2025-12-14 21:42:16, 2025-12-14 21:42:16, -77,        1, (not associated) ,
4E:FA:7D:38:9A:2B, 2025-12-14 21:42:16, 2025-12-14 21:42:23, -67,       34, C8:B5:AD:30:67:42,Wi-MESH - HCMUTE
1E:56:B3:35:D6:1F, 2025-12-14 21:42:18, 2025-12-14 21:42:18, -73,        2, (not associated) ,
9A:32:BB:4F:C0:BD, 2025-12-14 21:42:22, 2025-12-14 21:42:22, -83,        1, (not associated) ,
E6:21:2F:A9:09:39, 2025-12-14 21:42:22, 2025-12-14 21:42:22, -78,        1, (not associated) ,
92:3E:21:C9:38:E7, 2025-12-14 21:42:24, 2025-12-14 21:42:24, -68,        1, (not associated) ,
5E:1D:AE:9F:2B:30, 2025-12-14 21:42:24, 2025-12-14 21:42:24, -79,        1, (not associated) ,
4E:24:9D:38:BA:8B, 2025-12-14 21:42:24, 2025-12-14 21:42:24, -73,        1, (not associated) ,
CA:A6:3D:98:05:54, 2025-12-14 21:42:25, 2025-12-14 21:42:25, -77,        2, (not associated) ,
D6:7E:6D:57:C0:7D, 2025-12-14 21:42:27, 2025-12-14 21:42:27, -70,        1, (not associated) ,
AC:ED:5C:B9:08:9D, 2025-12-14 21:42:31, 2025-12-14 21:42:31, -60,        1, (not associated) ,Wi-MESH - HCMUTE
3A:18:67:34:C2:3B, 2025-12-14 21:42:31, 2025-12-14 21:42:31, -69,        1, (not associated) ,
D2:A7:24:E8:50:5A, 2025-12-14 21:42:35, 2025-12-14 21:42:35, -69,        1, (not associated) ,
DE:86:D7:D4:EE:15, 2025-12-14 21:42:35, 2025-12-14 21:42:35, -77,        1, (not associated) ,
1E:8B:4C:E9:2B:F5, 2025-12-14 21:42:36, 2025-12-14 21:42:37, -68,        2, (not associated) ,
36:9D:5B:4E:E4:AB, 2025-12-14 21:42:37, 2025-12-14 21:42:37, -67,        1, (not associated) ,
36:B9:0B:C0:AD:D4, 2025-12-14 21:42:38, 2025-12-14 21:42:38, -80,        1, (not associated) ,
2C:33:58:3E:47:12, 2025-12-14 21:42:39, 2025-12-14 21:56:57, -62,       35, (not associated) ,DIRECT-
9E:5F:B5:6D:3B:64, 2025-12-14 21:42:40, 2025-12-14 21:42:40, -77,        1, (not associated) ,
40:EC:99:EB:47:B8, 2025-12-14 21:42:41, 2025-12-14 21:55:46, -74,        4, (not associated) ,Wi-MESH - HCMUTE
8E:04:4C:0D:1C:8D, 2025-12-14 21:42:42, 2025-12-14 21:42:42, -80,        1, (not associated) ,
2A:CF:CB:9C:B1:85, 2025-12-14 21:42:43, 2025-12-14 21:42:43, -75,        2, (not associated) ,
1A:74:58:DC:1C:AE, 2025-12-14 21:42:46, 2025-12-14 21:42:46, -72,        1, (not associated) ,
CA:C2:B6:72:67:A6, 2025-12-14 21:42:51, 2025-12-14 21:42:51, -74,        1, (not associated) ,
12:3B:7F:19:F7:4A, 2025-12-14 21:42:55, 2025-12-14 21:42:55, -76,        1, (not associated) ,
AA:E5:6F:64:16:35, 2025-12-14 21:42:56, 2025-12-14 21:42:56, -79,        1, (not associated) ,
EE:9E:CF:82:F1:6C, 2025-12-14 21:42:57, 2025-12-14 21:58:16, -65,       18, (not associated) ,
1E:3D:53:47:73:46, 2025-12-14 21:42:57, 2025-12-14 21:42:57, -83,        1, (not associated) ,
CC:47:40:CF:4E:D4, 2025-12-14 21:42:59, 2025-12-14 21:45:04, -61,        4, (not associated) ,Wi-MESH - HCMUTE
AE:D6:CE:3E:79:16, 2025-12-14 21:43:00, 2025-12-14 21:43:00, -61,        1, (not associated) ,
C2:6E:5C:8A:3A:0D, 2025-12-14 21:43:01, 2025-12-14 21:43:01, -70,        1, (not associated) ,
DE:7C:6D:B0:16:3D, 2025-12-14 21:43:01, 2025-12-14 21:43:01, -68,        1, (not associated) ,
86:AC:64:37:81:1F, 2025-12-14 21:43:02, 2025-12-14 21:43:02, -70,        1, (not associated) ,
82:F1:2E:EF:36:6D, 2025-12-14 21:43:03, 2025-12-14 21:43:03, -83,        1, (not associated) ,
96:E6:8A:8E:11:10, 2025-12-14 21:43:09, 2025-12-14 21:43:09, -85,        1, (not associated) ,
82:31:59:2D:92:85, 2025-12-14 21:43:12, 2025-12-14 21:43:12, -85,        1, (not associated) ,
BA:17:C7:1D:15:9B, 2025-12-14 21:43:15, 2025-12-14 21:43:15, -71,        1, (not associated) ,
06:09:9C:5B:18:81, 2025-12-14 21:43:16, 2025-12-14 21:43:16, -79,        1, (not associated) ,
F2:C5:26:1D:48:1E, 2025-12-14 21:43:17, 2025-12-14 21:43:17, -92,        1, (not associated) ,
C2:E8:9C:C3:2B:98, 2025-12-14 21:43:18, 2025-12-14 21:43:18, -58,        2, (not associated) ,
FE:76:3F:21:C0:AE, 2025-12-14 21:43:18, 2025-12-14 21:43:18, -78,        1, (not associated) ,
B2:28:E1:97:28:E5, 2025-12-14 21:43:20, 2025-12-14 21:43:20, -85,        1, (not associated) ,Wi-MESH - HCMUTE
56:F7:24:70:D6:D5, 2025-12-14 21:43:20, 2025-12-14 21:43:20, -82,        2, (not associated) ,
22:73:B2:82:3D:62, 2025-12-14 21:43:23, 2025-12-14 21:43:23, -70,        1, (not associated) ,
AE:33:D2:46:CC:85, 2025-12-14 21:43:24, 2025-12-14 21:43:24, -86,        1, (not associated) ,van tu
46:39:B3:19:48:CC, 2025-12-14 21:43:26, 2025-12-14 21:43:26, -79,        1, (not associated) ,
82:05:B0:34:24:D2, 2025-12-14 21:43:28, 2025-12-14 21:43:28, -77,        1, (not associated) ,
3E:60:87:4B:AD:90, 2025-12-14 21:43:28, 2025-12-14 21:43:28, -64,        1, (not associated) ,
AA:EF:F4:18:B4:04, 2025-12-14 21:43:31, 2025-12-14 21:43:31, -61,        1, (not associated) ,
72:97:AC:69:A5:88, 2025-12-14 21:43:33, 2025-12-14 21:43:33, -51,        2, (not associated) ,N7
E2:07:28:66:30:E0, 2025-12-14 21:43:35, 2025-12-14 21:43:35, -65,        1, (not associated) ,
16:EE:C4:F0:99:9D, 2025-12-14 21:43:35, 2025-12-14 21:43:35, -76,        1, (not associated) ,
E2:7F:3C:C4:90:E6, 2025-12-14 21:43:36, 2025-12-14 21:43:36, -66,        2, (not associated) ,
F2:9D:B8:BD:5F:0A, 2025-12-14 21:43:38, 2025-12-14 21:43:38, -65,        2, (not associated) ,
06:B4:91:11:27:8B, 2025-12-14 21:43:38, 2025-12-14 21:58:23, -82,       29, (not associated) ,
DE:46:B9:40:14:11, 2025-12-14 21:43:39, 2025-12-14 21:43:39, -73,        1, (not associated) ,
D2:75:D6:C6:C5:2C, 2025-12-14 21:43:41, 2025-12-14 21:43:41, -79,        1, (not associated) ,
16:3D:A2:2A:4F:EA, 2025-12-14 21:43:44, 2025-12-14 21:43:44, -82,        1, (not associated) ,
CA:43:9D:1B:21:58, 2025-12-14 21:43:45, 2025-12-14 21:43:45, -73,        1, (not associated) ,
6A:DD:9E:8D:37:6A, 2025-12-14 21:43:45, 2025-12-14 21:43:45, -83,        4, (not associated) ,HOA,N7
EE:E0:F2:33:ED:CB, 2025-12-14 21:43:45, 2025-12-14 21:43:45, -89,        1, (not associated) ,
9A:5A:00:E7:79:3C, 2025-12-14 21:43:46, 2025-12-14 21:43:46, -85,        1, (not associated) ,
8A:90:B4:55:B2:82, 2025-12-14 21:43:46, 2025-12-14 21:43:46, -64,        1, (not associated) ,
BA:A8:64:4F:88:FE, 2025-12-14 21:43:48, 2025-12-14 21:43:48, -65,        2, (not associated) ,
3A:B7:A0:29:39:80, 2025-12-14 21:43:48, 2025-12-14 21:43:48, -75,        1, (not associated) ,
5E:B8:DE:1A:18:55, 2025-12-14 21:43:49, 2025-12-14 21:43:49, -83,        1, (not associated) ,
0A:F7:31:53:AD:10, 2025-12-14 21:43:53, 2025-12-14 21:43:53, -66,        1, (not associated) ,
D2:41:C9:CC:14:13, 2025-12-14 21:43:53, 2025-12-14 21:43:53, -73,        1, (not associated) ,
EE:04:92:11:8F:AC, 2025-12-14 21:43:54, 2025-12-14 21:43:54, -88,        1, (not associated) ,
9A:F6:B6:00:DD:3D, 2025-12-14 21:43:55, 2025-12-14 21:43:55, -69,        2, (not associated) ,
9A:FE:A0:83:BC:57, 2025-12-14 21:43:55, 2025-12-14 21:43:55, -67,        1, (not associated) ,
00:D4:9E:13:ED:8B, 2025-12-14 21:43:57, 2025-12-14 21:53:36, -57,        5, (not associated) ,Free Wi-MESH
0A:0A:38:1A:21:3D, 2025-12-14 21:43:57, 2025-12-14 21:43:57, -77,        1, (not associated) ,
C6:81:95:CB:03:D9, 2025-12-14 21:43:58, 2025-12-14 21:43:58, -62,        3, (not associated) ,
26:0A:C2:DF:3F:C5, 2025-12-14 21:44:01, 2025-12-14 21:44:01, -66,        1, (not associated) ,
2E:B4:80:3F:E1:19, 2025-12-14 21:44:02, 2025-12-14 21:44:02, -78,        2, (not associated) ,
4E:2A:72:64:7D:AD, 2025-12-14 21:44:02, 2025-12-14 21:44:02, -78,        1, (not associated) ,
0E:FF:35:2B:19:2F, 2025-12-14 21:44:05, 2025-12-14 21:44:05, -79,        1, (not associated) ,
7E:0E:AD:F7:23:10, 2025-12-14 21:44:05, 2025-12-14 21:44:05, -69,        1, (not associated) ,
6A:85:12:CA:A2:34, 2025-12-14 21:44:06, 2025-12-14 21:44:06, -87,        1, (not associated) ,
C8:5E:A9:22:E6:A6, 2025-12-14 21:44:06, 2025-12-14 21:51:51, -63,        4, (not associated) ,travondatrack
F2:BB:D9:19:2C:25, 2025-12-14 21:44:07, 2025-12-14 21:44:07, -75,        2, (not associated) ,
0E:64:9B:46:BD:DC, 2025-12-14 21:44:07, 2025-12-14 21:44:07, -79,        1, (not associated) ,
92:FF:A5:5A:42:4A, 2025-12-14 21:44:07, 2025-12-14 21:44:07, -91,        1, (not associated) ,
E6:9B:0F:0E:6C:BC, 2025-12-14 21:44:08, 2025-12-14 21:44:08, -84,        1, (not associated) ,
16:5A:4A:5E:98:4A, 2025-12-14 21:44:11, 2025-12-14 21:44:11, -82,        1, (not associated) ,
80:32:53:3F:B1:A0, 2025-12-14 21:44:13, 2025-12-14 21:47:54, -63,       15, (not associated) ,A34
2E:C8:A8:25:AA:6E, 2025-12-14 21:44:14, 2025-12-14 21:44:14, -90,        1, (not associated) ,
B6:CE:7C:84:E9:99, 2025-12-14 21:44:15, 2025-12-14 21:44:15, -85,        1, (not associated) ,
72:5D:EC:08:DC:E5, 2025-12-14 21:44:15, 2025-12-14 21:44:15, -87,        1, (not associated) ,
6E:37:65:BF:AB:AF, 2025-12-14 21:44:16, 2025-12-14 21:44:16, -74,        1, (not associated) ,
12:95:29:36:C6:A9, 2025-12-14 21:44:17, 2025-12-14 21:44:17, -81,        1, (not associated) ,
BE:CE:8E:69:DB:0E, 2025-12-14 21:44:17, 2025-12-14 21:44:17, -82,        1, (not associated) ,van tu
E6:26:C0:39:7C:DF, 2025-12-14 21:44:18, 2025-12-14 21:44:18, -79,        1, (not associated) ,
22:24:E2:A4:D3:E1, 2025-12-14 21:44:18, 2025-12-14 21:44:18, -62,        1, (not associated) ,
D2:02:3D:00:2D:86, 2025-12-14 21:44:22, 2025-12-14 21:44:22, -65,        1, (not associated) ,
9A:DF:77:9C:80:A2, 2025-12-14 21:44:24, 2025-12-14 21:44:24, -66,        1, (not associated) ,
A2:33:A7:3C:D8:9F, 2025-12-14 21:44:26, 2025-12-14 21:44:26, -79,        1, (not associated) ,
DE:19:E6:D5:18:07, 2025-12-14 21:44:27, 2025-12-14 21:44:27, -70,        1, (not associated) ,
3E:60:C0:48:C9:38, 2025-12-14 21:44:27, 2025-12-14 21:44:27, -83,        2, (not associated) ,
02:FB:09:DF:EF:3C, 2025-12-14 21:44:27, 2025-12-14 21:44:27, -73,        1, (not associated) ,
7A:D8:12:91:04:E8, 2025-12-14 21:44:27, 2025-12-14 21:44:27, -64,        2, (not associated) ,
82:C2:9D:A2:E0:68, 2025-12-14 21:44:29, 2025-12-14 21:44:29, -75,        1, (not associated) ,
72:4C:9B:85:67:14, 2025-12-14 21:44:33, 2025-12-14 21:44:33, -76,        1, (not associated) ,
6E:3C:7A:44:0F:B5, 2025-12-14 21:44:34, 2025-12-14 21:44:34, -79,        1, (not associated) ,
52:B8:B7:10:1D:B3, 2025-12-14 21:44:36, 2025-12-14 21:44:36, -76,        1, (not associated) ,
16:E5:FF:50:C1:14, 2025-12-14 21:44:36, 2025-12-14 21:44:36, -78,        1, (not associated) ,
F2:E1:01:54:91:9F, 2025-12-14 21:44:37, 2025-12-14 21:44:37, -65,        1, (not associated) ,
7A:CF:C7:96:63:D3, 2025-12-14 21:44:37, 2025-12-14 21:44:37, -70,        1, (not associated) ,
9A:68:02:A3:8D:6E, 2025-12-14 21:44:38, 2025-12-14 21:44:38, -56,        2, (not associated) ,
FE:60:F7:8E:F6:A8, 2025-12-14 21:44:42, 2025-12-14 21:44:42, -78,        1, (not associated) ,
E2:EB:90:DE:1E:44, 2025-12-14 21:44:42, 2025-12-14 21:44:42, -82,        2, (not associated) ,
AE:86:8F:B0:1B:A1, 2025-12-14 21:44:42, 2025-12-14 21:44:42, -70,        3, (not associated) ,
B2:BB:09:02:10:44, 2025-12-14 21:44:43, 2025-12-14 21:44:43, -91,        1, (not associated) ,
06:D0:4C:00:AB:42, 2025-12-14 21:44:45, 2025-12-14 21:44:45, -64,        1, (not associated) ,
E8:B0:C5:38:01:CB, 2025-12-14 21:44:45, 2025-12-14 21:56:44, -72,        4, (not associated) ,Wi-MESH - HCMUTE
CE:DE:99:EA:F2:AF, 2025-12-14 21:44:46, 2025-12-14 21:44:46, -64,        2, (not associated) ,
96:12:1A:5F:35:6B, 2025-12-14 21:44:48, 2025-12-14 21:44:48, -75,        1, (not associated) ,
C0:35:32:6D:9F:59, 2025-12-14 21:44:49, 2025-12-14 21:58:14, -91,        3, 76:03:32:24:01:30,
E6:2E:2E:CA:3E:FE, 2025-12-14 21:44:50, 2025-12-14 21:44:50, -72,        1, (not associated) ,
A6:D9:90:6F:A6:72, 2025-12-14 21:44:51, 2025-12-14 21:44:51, -58,        1, (not associated) ,
EA:FC:58:84:89:DC, 2025-12-14 21:44:52, 2025-12-14 21:44:52, -73,        1, (not associated) ,
1A:69:39:F0:18:9D, 2025-12-14 21:44:53, 2025-12-14 21:44:53, -73,        1, (not associated) ,
92:11:3A:CE:5A:19, 2025-12-14 21:44:54, 2025-12-14 21:44:54, -80,        2, (not associated) ,
76:ED:8F:87:B3:0B, 2025-12-14 21:44:54, 2025-12-14 21:44:54, -86,        1, (not associated) ,
FA:E9:40:88:ED:19, 2025-12-14 21:44:54, 2025-12-14 21:44:54, -73,        1, (not associated) ,
0E:86:52:0B:1B:10, 2025-12-14 21:44:58, 2025-12-14 21:44:58, -59,        2, (not associated) ,
1E:8A:A9:37:79:07, 2025-12-14 21:44:59, 2025-12-14 21:44:59, -89,        6, 7C:57:3C:F6:83:10,
D2:22:98:D0:D9:1C, 2025-12-14 21:45:01, 2025-12-14 21:45:01, -70,        1, (not associated) ,
C6:CD:5A:40:EB:7B, 2025-12-14 21:45:01, 2025-12-14 21:45:01, -50,        1, (not associated) ,
DE:AF:55:49:57:34, 2025-12-14 21:45:01, 2025-12-14 21:45:01, -65,        1, (not associated) ,
86:9E:8C:B8:DF:21, 2025-12-14 21:45:02, 2025-12-14 21:45:02, -71,        4, (not associated) ,
76:ED:CF:70:8D:31, 2025-12-14 21:45:02, 2025-12-14 21:45:02, -70,        1, (not associated) ,
64:5A:04:45:81:B7, 2025-12-14 21:45:04, 2025-12-14 21:58:28, -82,      135, 44:48:A1:93:FA:02,Wi-MESH - HCMUTE
EE:4F:1D:5B:27:78, 2025-12-14 21:45:06, 2025-12-14 21:45:06, -70,        2, (not associated) ,
6E:7B:67:9F:34:AA, 2025-12-14 21:45:07, 2025-12-14 21:45:07, -63,        2, (not associated) ,
46:91:3E:62:1E:1E, 2025-12-14 21:45:09, 2025-12-14 21:45:09, -69,        1, (not associated) ,
7A:99:A0:71:31:A4, 2025-12-14 21:45:10, 2025-12-14 21:45:10, -75,        1, (not associated) ,
42:EA:26:F6:F1:74, 2025-12-14 21:45:10, 2025-12-14 21:45:10, -75,        1, (not associated) ,
3A:F1:F4:F8:6D:EB, 2025-12-14 21:45:10, 2025-12-14 21:45:10, -72,        1, (not associated) ,
5E:64:B0:26:D2:94, 2025-12-14 21:45:10, 2025-12-14 21:45:10, -84,        1, (not associated) ,
56:65:79:6A:80:9C, 2025-12-14 21:45:11, 2025-12-14 21:45:11, -78,        2, (not associated) ,
36:DC:28:EE:63:2E, 2025-12-14 21:45:12, 2025-12-14 21:45:12, -70,        2, (not associated) ,
AE:AC:7F:AB:41:A5, 2025-12-14 21:45:12, 2025-12-14 21:45:12, -73,        1, (not associated) ,
32:0F:56:EC:50:E2, 2025-12-14 21:45:13, 2025-12-14 21:45:13, -84,        1, (not associated) ,
BA:C7:1F:D3:02:F8, 2025-12-14 21:45:14, 2025-12-14 21:45:14, -73,        2, (not associated) ,
5E:75:F6:F4:50:7D, 2025-12-14 21:45:15, 2025-12-14 21:45:15, -79,        1, (not associated) ,
DE:2D:39:6A:76:1F, 2025-12-14 21:45:15, 2025-12-14 21:45:15, -73,        1, (not associated) ,
42:D1:6B:1A:50:25, 2025-12-14 21:45:16, 2025-12-14 21:45:16, -62,        2, (not associated) ,
4A:91:38:66:A3:23, 2025-12-14 21:45:17, 2025-12-14 21:45:17, -77,        1, (not associated) ,
2A:C7:F4:E1:B8:2B, 2025-12-14 21:45:18, 2025-12-14 21:45:18, -86,        1, (not associated) ,
DA:4D:24:EF:47:0F, 2025-12-14 21:45:18, 2025-12-14 21:45:18, -75,        1, (not associated) ,
86:3E:37:91:0A:11, 2025-12-14 21:45:19, 2025-12-14 21:45:19, -67,        1, (not associated) ,
54:13:79:4A:64:CD, 2025-12-14 21:45:20, 2025-12-14 21:57:01,  -1,       46, 40:E3:D6:CF:A5:C0,
FA:78:94:6D:F9:C9, 2025-12-14 21:45:24, 2025-12-14 21:45:24, -90,        1, (not associated) ,
66:55:BB:BB:93:5A, 2025-12-14 21:45:25, 2025-12-14 21:45:25, -60,        2, (not associated) ,
46:BC:1D:E1:F0:16, 2025-12-14 21:45:26, 2025-12-14 21:45:26, -80,        1, (not associated) ,
2E:39:7B:60:9B:E8, 2025-12-14 21:45:28, 2025-12-14 21:45:28, -73,        1, (not associated) ,
22:F2:D7:C7:D0:B0, 2025-12-14 21:45:29, 2025-12-14 21:45:29, -71,        1, (not associated) ,
9E:D4:32:A5:C3:EA, 2025-12-14 21:45:29, 2025-12-14 21:45:29, -71,        1, (not associated) ,
46:BD:4B:2B:EE:22, 2025-12-14 21:45:29, 2025-12-14 21:45:29, -78,        2, (not associated) ,
BE:BB:95:1C:90:82, 2025-12-14 21:45:29, 2025-12-14 21:45:29, -75,        1, (not associated) ,
8A:52:33:DE:C0:0D, 2025-12-14 21:45:30, 2025-12-14 21:45:30, -72,        1, (not associated) ,
C6:0C:51:DE:27:73, 2025-12-14 21:45:30, 2025-12-14 21:45:30, -90,        1, (not associated) ,
66:B9:19:F7:24:DD, 2025-12-14 21:45:31, 2025-12-14 21:45:31, -77,        1, (not associated) ,
26:A7:36:E8:D0:D5, 2025-12-14 21:45:31, 2025-12-14 21:45:31, -68,        2, (not associated) ,
02:1B:2D:4F:1D:DB, 2025-12-14 21:45:35, 2025-12-14 21:45:35, -74,        2, (not associated) ,
6E:10:AA:DC:53:56, 2025-12-14 21:45:35, 2025-12-14 21:45:35, -71,        1, (not associated) ,
A2:B1:37:54:F8:3C, 2025-12-14 21:45:35, 2025-12-14 21:45:35, -87,        1, (not associated) ,
36:56:C5:5B:1C:2A, 2025-12-14 21:45:36, 2025-12-14 21:45:36, -67,        1, (not associated) ,
1E:1A:27:87:2C:29, 2025-12-14 21:45:36, 2025-12-14 21:45:36, -61,        2, (not associated) ,
C6:A9:2C:B8:33:C6, 2025-12-14 21:45:36, 2025-12-14 21:45:36, -71,        2, (not associated) ,
42:EF:8E:20:EC:9D, 2025-12-14 21:45:37, 2025-12-14 21:45:37, -76,        1, (not associated) ,
D6:ED:76:45:11:A9, 2025-12-14 21:45:37, 2025-12-14 21:45:37, -92,        1, (not associated) ,
22:AD:7E:51:73:34, 2025-12-14 21:45:38, 2025-12-14 21:45:38, -76,        2, (not associated) ,
32:50:8A:38:CA:42, 2025-12-14 21:45:40, 2025-12-14 21:45:40, -80,        1, (not associated) ,
3A:DC:13:DD:DA:FE, 2025-12-14 21:45:41, 2025-12-14 21:45:41, -74,        1, (not associated) ,
EE:96:09:75:10:4D, 2025-12-14 21:45:41, 2025-12-14 21:45:41, -76,        2, (not associated) ,
5E:1F:9C:80:EB:D7, 2025-12-14 21:45:43, 2025-12-14 21:45:43, -75,        1, (not associated) ,
56:DB:AC:DA:B3:30, 2025-12-14 21:45:44, 2025-12-14 21:45:44, -75,        2, (not associated) ,
8E:46:99:F9:D8:3B, 2025-12-14 21:45:45, 2025-12-14 21:45:45, -68,        1, (not associated) ,
98:3B:8F:DB:49:9E, 2025-12-14 21:45:46, 2025-12-14 21:55:46, -77,        2, (not associated) ,
86:34:A2:88:6A:D3, 2025-12-14 21:45:49, 2025-12-14 21:45:49, -84,        1, (not associated) ,
CE:5F:3E:4E:E6:A5, 2025-12-14 21:45:50, 2025-12-14 21:45:50, -67,        1, (not associated) ,
22:03:A8:5B:C3:7C, 2025-12-14 21:45:51, 2025-12-14 21:45:51, -61,        1, (not associated) ,
0E:62:CE:B4:38:05, 2025-12-14 21:45:52, 2025-12-14 21:45:52, -69,        1, (not associated) ,
E2:5A:9A:F4:93:46, 2025-12-14 21:45:52, 2025-12-14 21:45:52, -75,        2, (not associated) ,
F6:D4:D9:FB:BF:6A, 2025-12-14 21:45:52, 2025-12-14 21:45:52, -75,        1, (not associated) ,
4E:DD:8F:2A:FD:6F, 2025-12-14 21:45:52, 2025-12-14 21:45:52, -85,        1, (not associated) ,Trong Tan
AA:5A:DF:4B:F3:C9, 2025-12-14 21:45:54, 2025-12-14 21:45:54, -83,        1, (not associated) ,
E6:6C:EB:E6:14:B1, 2025-12-14 21:45:54, 2025-12-14 21:45:55, -70,        2, (not associated) ,
FE:D7:C3:3F:F8:3D, 2025-12-14 21:45:55, 2025-12-14 21:45:55, -85,        1, (not associated) ,
F2:38:0B:AC:79:14, 2025-12-14 21:45:59, 2025-12-14 21:45:59, -93,        1, (not associated) ,
22:21:35:73:D6:AC, 2025-12-14 21:46:00, 2025-12-14 21:46:00, -60,        1, (not associated) ,
32:A4:64:D8:C9:09, 2025-12-14 21:46:00, 2025-12-14 21:46:00, -69,        2, (not associated) ,
2A:0A:12:6D:97:09, 2025-12-14 21:46:00, 2025-12-14 21:46:00, -76,        1, (not associated) ,
62:FA:1C:4E:09:97, 2025-12-14 21:46:05, 2025-12-14 21:46:05, -87,        1, (not associated) ,
F6:F5:BD:73:28:34, 2025-12-14 21:46:09, 2025-12-14 21:46:09, -81,        1, (not associated) ,
C2:D3:DE:CF:9E:9F, 2025-12-14 21:46:11, 2025-12-14 21:46:11, -63,        1, (not associated) ,
4E:02:17:3F:63:BF, 2025-12-14 21:46:12, 2025-12-14 21:46:12, -80,        1, (not associated) ,
6A:CF:94:B9:2E:93, 2025-12-14 21:46:13, 2025-12-14 21:47:41, -58,       12, (not associated) ,
BA:D7:04:6F:70:06, 2025-12-14 21:46:14, 2025-12-14 21:46:14, -77,        1, (not associated) ,
56:DF:9F:25:14:1C, 2025-12-14 21:46:15, 2025-12-14 21:46:15, -75,        1, (not associated) ,
82:B1:8E:7D:3B:08, 2025-12-14 21:46:16, 2025-12-14 21:46:16, -67,        1, (not associated) ,
56:1C:B1:CA:12:61, 2025-12-14 21:46:16, 2025-12-14 21:46:16, -77,        1, (not associated) ,
AE:FD:D5:31:80:9D, 2025-12-14 21:46:17, 2025-12-14 21:46:17, -56,        2, (not associated) ,
36:EC:FC:F1:79:55, 2025-12-14 21:46:17, 2025-12-14 21:46:17, -66,        1, (not associated) ,
96:C7:D4:6E:17:52, 2025-12-14 21:46:21, 2025-12-14 21:46:21, -77,        1, (not associated) ,
58:A0:23:63:4D:4A, 2025-12-14 21:46:23, 2025-12-14 21:46:23, -86,        1, (not associated) ,
82:91:01:89:02:C6, 2025-12-14 21:46:25, 2025-12-14 21:46:25, -62,        1, (not associated) ,
E2:D0:0C:72:3E:17, 2025-12-14 21:46:28, 2025-12-14 21:47:33, -90,        3, 04:BD:88:39:F9:C2,
52:ED:4B:E9:5F:BA, 2025-12-14 21:46:28, 2025-12-14 21:46:28, -73,        2, (not associated) ,
0E:EB:EA:0C:CA:F5, 2025-12-14 21:46:28, 2025-12-14 21:46:28, -58,        2, (not associated) ,
10:27:F5:BB:D0:E9, 2025-12-14 21:46:30, 2025-12-14 21:47:35, -53,       14, (not associated) ,
EE:C1:66:37:0A:01, 2025-12-14 21:46:30, 2025-12-14 21:46:30, -88,        1, (not associated) ,van tu
E6:40:A2:13:82:76, 2025-12-14 21:46:31, 2025-12-14 21:46:31, -64,        1, (not associated) ,
B6:EE:50:86:A4:58, 2025-12-14 21:46:32, 2025-12-14 21:46:32, -92,        1, (not associated) ,
16:E0:6C:75:C5:B9, 2025-12-14 21:46:32, 2025-12-14 21:46:32, -79,        2, (not associated) ,
B2:83:82:3D:18:B9, 2025-12-14 21:46:34, 2025-12-14 21:46:34, -43,        1, (not associated) ,
F8:59:71:86:6E:DD, 2025-12-14 21:46:36, 2025-12-14 21:46:36,  -1,        1, C0:A4:76:A2:73:04,
02:0D:91:EC:64:B7, 2025-12-14 21:46:36, 2025-12-14 21:46:36, -79,        1, (not associated) ,
3E:91:DA:34:31:02, 2025-12-14 21:46:37, 2025-12-14 21:46:37, -79,        1, (not associated) ,
E6:B0:62:6E:92:DB, 2025-12-14 21:46:37, 2025-12-14 21:46:37, -83,        1, (not associated) ,
0E:A8:84:F2:CF:17, 2025-12-14 21:46:40, 2025-12-14 21:46:40, -76,        1, (not associated) ,
12:75:F7:90:16:F5, 2025-12-14 21:46:41, 2025-12-14 21:46:41, -67,        2, (not associated) ,CauBeButChi
56:95:6D:5F:E4:00, 2025-12-14 21:46:42, 2025-12-14 21:48:45, -80,        8, (not associated) ,VCBPGDLAHA,NHAN KIET,POCO X6 5G,Wireless,Free Wi-MESH
1A:EC:2A:A9:AC:A8, 2025-12-14 21:46:43, 2025-12-14 21:46:45, -90,        3, (not associated) ,QUAN CO BA,Cafe Hue Duong_2.4G
5E:39:07:43:BF:F9, 2025-12-14 21:46:45, 2025-12-14 21:46:45, -58,        1, (not associated) ,CauBeButChi
A6:E1:7D:DC:68:C2, 2025-12-14 21:46:46, 2025-12-14 21:46:46, -63,        1, (not associated) ,
72:30:2C:87:D4:5C, 2025-12-14 21:46:46, 2025-12-14 21:46:46, -85,        1, (not associated) ,
